query_cid,query_smiles,query_energy,query_category,query_functional_group,query_formula,rank,ref_cid,ref_smiles,ref_status,distance
6373443,C1CC\2CC1C/C2=N\NC(=O)CCCCCC(=O)N/N=C\3/CC4CCC3C4,-1.8059034496547497,strong_binder,Hydrazone,C21H32N4O2,11,5989907,CC(=O)N/N=C/1\CCC2CCC1C2,Success,0.000632
6373443,C1CC\2CC1C/C2=N\NC(=O)CCCCCC(=O)N/N=C\3/CC4CCC3C4,-1.8059034496547497,strong_binder,Hydrazone,C21H32N4O2,12,37874580,C[C@H]\1CCCC/C1=N\NC(=O)CCC(=O)N/N=C\2/CCCC[C@H]2C,Success,0.000636
6373443,C1CC\2CC1C/C2=N\NC(=O)CCCCCC(=O)N/N=C\3/CC4CCC3C4,-1.8059034496547497,strong_binder,Hydrazone,C21H32N4O2,13,37874592,C[C@@H]\1CCCC/C1=N\NC(=O)CCC(=O)N/N=C\2/CCCC[C@H]2C,Success,0.000644
6373443,C1CC\2CC1C/C2=N\NC(=O)CCCCCC(=O)N/N=C\3/CC4CCC3C4,-1.8059034496547497,strong_binder,Hydrazone,C21H32N4O2,14,37874586,C[C@H]\1CCCC/C1=N\NC(=O)CCC(=O)N/N=C\2/CCCC[C@@H]2C,Success,0.000644
6373443,C1CC\2CC1C/C2=N\NC(=O)CCCCCC(=O)N/N=C\3/CC4CCC3C4,-1.8059034496547497,strong_binder,Hydrazone,C21H32N4O2,15,37874595,C[C@@H]\1CCCC/C1=N\NC(=O)CCC(=O)N/N=C\2/CCCC[C@@H]2C,Success,0.000655
10915276,CC1=NC(=S)NN1C2=NN=C(C3=CC=CC=C32)N4C(=NC(=S)N4)C,-2.133255854249171,strong_binder,Imidazole_pyrrole_N,C14H12N8S2,6,23052231,CC1=CC2=NNC(=S)N2N=C1,Success,0.001809
10915276,CC1=NC(=S)NN1C2=NN=C(C3=CC=CC=C32)N4C(=NC(=S)N4)C,-2.133255854249171,strong_binder,Imidazole_pyrrole_N,C14H12N8S2,7,135619982,CC1=CC2=C(C=C1)NC3=NC4=NNC(=S)N4N=C23,Success,0.001811
10915276,CC1=NC(=S)NN1C2=NN=C(C3=CC=CC=C32)N4C(=NC(=S)N4)C,-2.133255854249171,strong_binder,Imidazole_pyrrole_N,C14H12N8S2,8,172622433,CC1=NN2C=CC=C(C2=N1)NCl,Success,0.001834
10915276,CC1=NC(=S)NN1C2=NN=C(C3=CC=CC=C32)N4C(=NC(=S)N4)C,-2.133255854249171,strong_binder,Imidazole_pyrrole_N,C14H12N8S2,9,136338927,CC1=CC=CC=C1N2C(=N)C3=NNN=C3N=C2Cl,Success,0.001843
10915276,CC1=NC(=S)NN1C2=NN=C(C3=CC=CC=C32)N4C(=NC(=S)N4)C,-2.133255854249171,strong_binder,Imidazole_pyrrole_N,C14H12N8S2,10,106550591,CC1=CC(=NN=C1)N2C=NC(=N2)C(=S)N,Success,0.001848
10915276,CC1=NC(=S)NN1C2=NN=C(C3=CC=CC=C32)N4C(=NC(=S)N4)C,-2.133255854249171,strong_binder,Imidazole_pyrrole_N,C14H12N8S2,11,20626396,CC1=C(N=C(N=C1NC2=NNC3=C2C=C(C=C3)F)Cl)C,Success,0.001848
10915276,CC1=NC(=S)NN1C2=NN=C(C3=CC=CC=C32)N4C(=NC(=S)N4)C,-2.133255854249171,strong_binder,Imidazole_pyrrole_N,C14H12N8S2,12,80700398,CC1=CC2=NNC(=S)N2C=N1,Success,0.001858
10915276,CC1=NC(=S)NN1C2=NN=C(C3=CC=CC=C32)N4C(=NC(=S)N4)C,-2.133255854249171,strong_binder,Imidazole_pyrrole_N,C14H12N8S2,13,5098240,CC1=CC(=S)NN2C1=NN=C2,Success,0.001876
10915276,CC1=NC(=S)NN1C2=NN=C(C3=CC=CC=C32)N4C(=NC(=S)N4)C,-2.133255854249171,strong_binder,Imidazole_pyrrole_N,C14H12N8S2,14,146645032,CC1=CC(=NN1)NC2=C3C=NN(C3=NC(=N2)Cl)C,Success,0.001887
10915276,CC1=NC(=S)NN1C2=NN=C(C3=CC=CC=C32)N4C(=NC(=S)N4)C,-2.133255854249171,strong_binder,Imidazole_pyrrole_N,C14H12N8S2,15,58762322,CC1=CC=NC2=NNC(=S)N12,Success,0.001894
173578547,C1CC1C2OO2,-0.384130895137929,weak_binder,Peroxide,C4H6O2,1,14288765,C1CC2CC1C3OC2OO3,Success,0.000763
173578547,C1CC1C2OO2,-0.384130895137929,weak_binder,Peroxide,C4H6O2,2,163936544,C1CC2C(CC1C3CCC4C(C3)OOO4)OOO2,Success,0.000767
173578547,C1CC1C2OO2,-0.384130895137929,weak_binder,Peroxide,C4H6O2,3,69779590,C1CC12CC=NO2,Success,0.000785
173578547,C1CC1C2OO2,-0.384130895137929,weak_binder,Peroxide,C4H6O2,4,20513790,C1CC2=NOC1C2,Success,0.000791
173578547,C1CC1C2OO2,-0.384130895137929,weak_binder,Peroxide,C4H6O2,5,134993234,C1CCC(CC1)C2OOCOO2,Success,0.000840
129668523,CC1=C2C3=C(C=C(C4=C3OP(=O)(O2)O4)O)OC1=O,-0.44775143265741235,weak_binder,Phosphine_oxide,C10H5O7P,1,66732229,CC1=CC2=C(C3=C(O2)C=C(C(=C3OC(=O)OC)O)O)C(=O)O1,Success,0.001944
129668523,CC1=C2C3=C(C=C(C4=C3OP(=O)(O2)O4)O)OC1=O,-0.44775143265741235,weak_binder,Phosphine_oxide,C10H5O7P,2,129670811,CC1=C2C3=C(C=C1O)OC(=O)C4=C3OP(=O)(O2)O4,Success,0.002230
129668523,CC1=C2C3=C(C=C(C4=C3OP(=O)(O2)O4)O)OC1=O,-0.44775143265741235,weak_binder,Phosphine_oxide,C10H5O7P,3,88574657,CC1=CC2=C(C3=C(O2)C=C(C(=C3C(=O)OC)O)N=O)C(=O)O1,Success,0.002357
129668523,CC1=C2C3=C(C=C(C4=C3OP(=O)(O2)O4)O)OC1=O,-0.44775143265741235,weak_binder,Phosphine_oxide,C10H5O7P,4,25066755,CC1=CC2=C(C3=CC(=C(C(=C3O2)C(=O)OC)O)O)C(=O)O1,Success,0.002451
129668523,CC1=C2C3=C(C=C(C4=C3OP(=O)(O2)O4)O)OC1=O,-0.44775143265741235,weak_binder,Phosphine_oxide,C10H5O7P,5,54692970,CC1=CC(=O)C2=C(O1)C=C3C(=C2O)C(=O)OC(=C3O)C(=O)OC,Success,0.002460
111037866,CC1=CC(=CC(=C1)NC(=NCC2=CC=C(C=C2)CS(=O)(=O)NC)N)C,-1.908008038997707,strong_binder,Sulfonamide,C18H24N4O2S,6,111037890,CCC1=CC(=CC=C1)NC(=NCC2=CC=C(C=C2)CS(=O)(=O)NC)N,Success,0.000570
111037866,CC1=CC(=CC(=C1)NC(=NCC2=CC=C(C=C2)CS(=O)(=O)NC)N)C,-1.908008038997707,strong_binder,Sulfonamide,C18H24N4O2S,7,111037886,CCC1=CC=C(C=C1)NC(=NCC2=CC=C(C=C2)CS(=O)(=O)NC)N,Success,0.000593
111037866,CC1=CC(=CC(=C1)NC(=NCC2=CC=C(C=C2)CS(=O)(=O)NC)N)C,-1.908008038997707,strong_binder,Sulfonamide,C18H24N4O2S,8,111081921,CC1=CC(=CC=C1)NC(=NCC2=CC=C(C=C2)CS(=O)(=O)NC(C)C)N,Success,0.000716
111037866,CC1=CC(=CC(=C1)NC(=NCC2=CC=C(C=C2)CS(=O)(=O)NC)N)C,-1.908008038997707,strong_binder,Sulfonamide,C18H24N4O2S,9,111081949,CC1=CC=C(C=C1)NC(=NCC2=CC=C(C=C2)CS(=O)(=O)NC(C)C)N,Success,0.000762
111037866,CC1=CC(=CC(=C1)NC(=NCC2=CC=C(C=C2)CS(=O)(=O)NC)N)C,-1.908008038997707,strong_binder,Sulfonamide,C18H24N4O2S,10,111062419,CC(C)C1=CC(=CC=C1)NC(=NCCS(=O)(=O)NCC2=CC=CC=C2)N,Success,0.000779
111037866,CC1=CC(=CC(=C1)NC(=NCC2=CC=C(C=C2)CS(=O)(=O)NC)N)C,-1.908008038997707,strong_binder,Sulfonamide,C18H24N4O2S,11,21876968,CN(C)S(=O)(=O)CC1=CC=C(C=C1)CC2=CC=C(C=C2)NC3=NCCN3,Success,0.000795
111037866,CC1=CC(=CC(=C1)NC(=NCC2=CC=C(C=C2)CS(=O)(=O)NC)N)C,-1.908008038997707,strong_binder,Sulfonamide,C18H24N4O2S,12,111038000,CC1=CC(=CC=C1)NC(=NCC2=CC=CC=C2CS(=O)(=O)NC(C)C)N,Success,0.000822
111037866,CC1=CC(=CC(=C1)NC(=NCC2=CC=C(C=C2)CS(=O)(=O)NC)N)C,-1.908008038997707,strong_binder,Sulfonamide,C18H24N4O2S,13,111062403,CCC1=CC(=CC=C1)NC(=NCCS(=O)(=O)NCC2=CC=CC=C2)N,Success,0.000867
111037866,CC1=CC(=CC(=C1)NC(=NCC2=CC=C(C=C2)CS(=O)(=O)NC)N)C,-1.908008038997707,strong_binder,Sulfonamide,C18H24N4O2S,14,111038038,CC1=CC=C(C=C1)NC(=NCC2=CC=CC=C2CS(=O)(=O)NC(C)C)N,Success,0.000873
111037866,CC1=CC(=CC(=C1)NC(=NCC2=CC=C(C=C2)CS(=O)(=O)NC)N)C,-1.908008038997707,strong_binder,Sulfonamide,C18H24N4O2S,15,111062399,CCC1=CC=C(C=C1)NC(=NCCS(=O)(=O)NCC2=CC=CC=C2)N,Success,0.000890
175782463,CS(=O)C1=NN2C(=CN=C2S1)C3=CC=CC=N3,-0.3330267518760479,weak_binder,Sulfoxide,C10H8N4OS2,1,142974220,CS(=O)C1=NN2C=C(N=C2S1)C3=CC=CC=N3,Success,0.000272
175782463,CS(=O)C1=NN2C(=CN=C2S1)C3=CC=CC=N3,-0.3330267518760479,weak_binder,Sulfoxide,C10H8N4OS2,2,15074070,CN1C(=NSC1=O)C2=CC=CC=N2,Success,0.001299
175782463,CS(=O)C1=NN2C(=CN=C2S1)C3=CC=CC=N3,-0.3330267518760479,weak_binder,Sulfoxide,C10H8N4OS2,3,82488981,C1=CC=NC(=C1)C2=NN3C=C(N=C3S2)CCC(=O)O,Success,0.001381
175782463,CS(=O)C1=NN2C(=CN=C2S1)C3=CC=CC=N3,-0.3330267518760479,weak_binder,Sulfoxide,C10H8N4OS2,4,82488979,C1=CC=NC(=C1)C2=NN3C(=CSC3=N2)CCC(=O)O,Success,0.001523
175782463,CS(=O)C1=NN2C(=CN=C2S1)C3=CC=CC=N3,-0.3330267518760479,weak_binder,Sulfoxide,C10H8N4OS2,5,133312771,CS(=O)C1=NN=CN1C2=NC3=CC=CC=C3S2,Success,0.001541
85809964,C1C(C(=O)OC1=O)C(F)(F)F,-0.4532421380285143,weak_binder,Anhydride,C5H3F3O3,1,99109839,C1[C@@H](C(=O)OC1=O)C(F)(F)F,Success,0.000101
85809964,C1C(C(=O)OC1=O)C(F)(F)F,-0.4532421380285143,weak_binder,Anhydride,C5H3F3O3,2,99109838,C1[C@H](C(=O)OC1=O)C(F)(F)F,Success,0.000125
85809964,C1C(C(=O)OC1=O)C(F)(F)F,-0.4532421380285143,weak_binder,Anhydride,C5H3F3O3,3,54416480,C12C(C(C3C(C1C(F)(F)F)C(=O)OC3=O)C(F)(F)F)C(=O)OC2=O,Success,0.001275
85809964,C1C(C(=O)OC1=O)C(F)(F)F,-0.4532421380285143,weak_binder,Anhydride,C5H3F3O3,4,142396911,C(C12C(C(=O)OC1=O)C3(C2C(=O)OC3=O)CC(F)(F)F)C(F)(F)F,Success,0.001403
85809964,C1C(C(=O)OC1=O)C(F)(F)F,-0.4532421380285143,weak_binder,Anhydride,C5H3F3O3,5,87380860,C1C2C1(C(=O)OC2=O)C(F)(F)F,Success,0.001525
102371149,CC(=O)OC1=CC=C(C=C1)/C=N\N=C/C2=CC=C(C=C2)OC(=O)C,-1.9661575853825752,strong_binder,Azine,C18H16N2O4,6,67092508,CC(=O)OC1=CC=CC=C1/C=C/C2=CC=CC=C2OC(=O)C,Success,0.000934
102371149,CC(=O)OC1=CC=C(C=C1)/C=N\N=C/C2=CC=C(C=C2)OC(=O)C,-1.9661575853825752,strong_binder,Azine,C18H16N2O4,7,6093053,CC(=O)OC1=CC=C(C=C1)/C=C/C=C/C2=CC=C(C=C2)OC(=O)C,Success,0.000935
102371149,CC(=O)OC1=CC=C(C=C1)/C=N\N=C/C2=CC=C(C=C2)OC(=O)C,-1.9661575853825752,strong_binder,Azine,C18H16N2O4,8,124389631,CC(=O)OC1=CC=C(C=C1)/C=C\C2=CC=C(C=C2)OC(=O)C,Success,0.000939
102371149,CC(=O)OC1=CC=C(C=C1)/C=N\N=C/C2=CC=C(C=C2)OC(=O)C,-1.9661575853825752,strong_binder,Azine,C18H16N2O4,9,68717841,CC(=O)OC1=CC=CC(=C1)/C=C(\C2=CC=CC=C2)/OC(=O)C,Success,0.001015
102371149,CC(=O)OC1=CC=C(C=C1)/C=N\N=C/C2=CC=C(C=C2)OC(=O)C,-1.9661575853825752,strong_binder,Azine,C18H16N2O4,10,68717842,CC(=O)OC1=CC=CC(=C1)/C=C(/C2=CC=CC=C2)\OC(=O)C,Success,0.001019
102371149,CC(=O)OC1=CC=C(C=C1)/C=N\N=C/C2=CC=C(C=C2)OC(=O)C,-1.9661575853825752,strong_binder,Azine,C18H16N2O4,11,9927431,CC(=O)OC1=CC=CC(=C1)/C=C\SC2=CC=CC=C2OC(=O)C,Success,0.001021
102371149,CC(=O)OC1=CC=C(C=C1)/C=N\N=C/C2=CC=C(C=C2)OC(=O)C,-1.9661575853825752,strong_binder,Azine,C18H16N2O4,12,89072151,CC(C(=O)OC1=CC=C(C=C1)/C=N/N=C/C2=CC=C(C=C2)F)C(=O)OC(C)O,Success,0.001064
102371149,CC(=O)OC1=CC=C(C=C1)/C=N\N=C/C2=CC=C(C=C2)OC(=O)C,-1.9661575853825752,strong_binder,Azine,C18H16N2O4,13,73735847,CC(=O)OC1=CC=CC=C1C=NN=CC2=CC=CC=C2OC(=O)C,Success,0.001111
102371149,CC(=O)OC1=CC=C(C=C1)/C=N\N=C/C2=CC=C(C=C2)OC(=O)C,-1.9661575853825752,strong_binder,Azine,C18H16N2O4,14,68717840,CC(=O)OC1=CC=CC(=C1)/C(=C\C2=CC=CC=C2)/OC(=O)C,Success,0.001117
102371149,CC(=O)OC1=CC=C(C=C1)/C=N\N=C/C2=CC=C(C=C2)OC(=O)C,-1.9661575853825752,strong_binder,Azine,C18H16N2O4,15,66777744,CC(=O)OC1=CC(=CC(=C1)/C=C/C2=CC=CC=C2)OC(=O)C,Success,0.001132
53357330,CN(C)C1=CC=C(C=C1)/C=N/NC2=CC(=NN2)N/N=C/C3=CC=C(C=C3)N(C)C,-1.8861914277078426,strong_binder,Hydrazone,C21H26N8,6,9647752,CN(C)C1=CC=C(C=C1)/C=N/NN2C=NC=N2,Success,0.001081
53357330,CN(C)C1=CC=C(C=C1)/C=N/NC2=CC(=NN2)N/N=C/C3=CC=C(C=C3)N(C)C,-1.8861914277078426,strong_binder,Hydrazone,C21H26N8,7,21214317,CN(C)C1=CC=C(C=C1)/C=N/NC(=O)NN=CC2=CC(=CC=C2)N(C)C,Success,0.001082
53357330,CN(C)C1=CC=C(C=C1)/C=N/NC2=CC(=NN2)N/N=C/C3=CC=C(C=C3)N(C)C,-1.8861914277078426,strong_binder,Hydrazone,C21H26N8,8,9561368,CN(C)C1=CC=C(C=C1)C=NNC(=O)N/N=C/C2=CC=C(C=C2)N(C)C,Success,0.001082
53357330,CN(C)C1=CC=C(C=C1)/C=N/NC2=CC(=NN2)N/N=C/C3=CC=C(C=C3)N(C)C,-1.8861914277078426,strong_binder,Hydrazone,C21H26N8,9,40526921,CN(C)C1=CC=C(C=C1)/C=N\NC(=N/N=C\C2=CC=C(C=C2)N(C)C)N,Success,0.001102
53357330,CN(C)C1=CC=C(C=C1)/C=N/NC2=CC(=NN2)N/N=C/C3=CC=C(C=C3)N(C)C,-1.8861914277078426,strong_binder,Hydrazone,C21H26N8,10,94844073,CN(C)C1=CC=C(C=C1)/C=N/NC(=N/N=C/C2=CC=C(C=C2)N(C)C)N,Success,0.001112
53357330,CN(C)C1=CC=C(C=C1)/C=N/NC2=CC(=NN2)N/N=C/C3=CC=C(C=C3)N(C)C,-1.8861914277078426,strong_binder,Hydrazone,C21H26N8,11,6013266,CN(C)C1=CC=C(C=C1)/C=N\NN2C=NC=N2,Success,0.001116
53357330,CN(C)C1=CC=C(C=C1)/C=N/NC2=CC(=NN2)N/N=C/C3=CC=C(C=C3)N(C)C,-1.8861914277078426,strong_binder,Hydrazone,C21H26N8,12,135599749,C/C(=N\N=C\C1=CC=CC=C1)/C(=NC2=CC=C(C=C2)N(C)C)NO,Success,0.001120
53357330,CN(C)C1=CC=C(C=C1)/C=N/NC2=CC(=NN2)N/N=C/C3=CC=C(C=C3)N(C)C,-1.8861914277078426,strong_binder,Hydrazone,C21H26N8,13,9076785,CCN(CCO)C1=CC(=C(C=C1)/C=N\NC2=CC(=CC=C2)Cl)C,Success,0.001128
53357330,CN(C)C1=CC=C(C=C1)/C=N/NC2=CC(=NN2)N/N=C/C3=CC=C(C=C3)N(C)C,-1.8861914277078426,strong_binder,Hydrazone,C21H26N8,14,9015458,CCN(CCO)C1=CC(=C(C=C1)/C=N\NC2=CC=C(C=C2)Cl)C,Success,0.001134
53357330,CN(C)C1=CC=C(C=C1)/C=N/NC2=CC(=NN2)N/N=C/C3=CC=C(C=C3)N(C)C,-1.8861914277078426,strong_binder,Hydrazone,C21H26N8,15,5355984,CN(C)C1=CC=C(C=C1)C=NNC(=O)N/N=C\C2=CC=C(C=C2)N(C)C,Success,0.001140
59048809,C1=CC(=CC=C1CBr)NOO,-0.48121140897271175,weak_binder,Hydroperoxide,C7H8BrNO2,1,142514760,C1=CC(=CC=C1CBr)NO,Success,0.000866
59048809,C1=CC(=CC=C1CBr)NOO,-0.48121140897271175,weak_binder,Hydroperoxide,C7H8BrNO2,2,118084058,C1=CC(=CC=C1CP(O)O)Br,Success,0.001158
59048809,C1=CC(=CC=C1CBr)NOO,-0.48121140897271175,weak_binder,Hydroperoxide,C7H8BrNO2,3,18789540,C1=CC(=CC=C1CNO)Br,Success,0.001272
59048809,C1=CC(=CC=C1CBr)NOO,-0.48121140897271175,weak_binder,Hydroperoxide,C7H8BrNO2,4,21953529,C1=CC(=CC=C1CNO)I,Success,0.001282
59048809,C1=CC(=CC=C1CBr)NOO,-0.48121140897271175,weak_binder,Hydroperoxide,C7H8BrNO2,5,82684936,C1=CC(=CC(=C1)Br)CNO,Success,0.001330
2749569,C1=C(C(=CC(=C1C=C2C(=O)NC(=O)NC2=O)N)N)C=C3C(=O)NC(=O)NC3=O,-2.0701984763146015,strong_binder,Imide,C16H12N6O6,6,2749374,C1=CC(=CC(=C1)C=C2C(=O)NC(=O)NC2=O)C=C3C(=O)NC(=O)NC3=O,Success,0.002005
2749569,C1=C(C(=CC(=C1C=C2C(=O)NC(=O)NC2=O)N)N)C=C3C(=O)NC(=O)NC3=O,-2.0701984763146015,strong_binder,Imide,C16H12N6O6,7,5763541,C1=CC=C(C(=C1)C(=C2C(=O)NC(=O)NC2=O)C3=C(NC(=O)NC3=O)O)O,Success,0.002008
2749569,C1=C(C(=CC(=C1C=C2C(=O)NC(=O)NC2=O)N)N)C=C3C(=O)NC(=O)NC3=O,-2.0701984763146015,strong_binder,Imide,C16H12N6O6,8,137181457,C1=CC=C2C(=C1)C(=C3C(=O)NC(NC3=O)O)N=C2C4=C(NC(=O)NC4=O)O,Success,0.002054
2749569,C1=C(C(=CC(=C1C=C2C(=O)NC(=O)NC2=O)N)N)C=C3C(=O)NC(=O)NC3=O,-2.0701984763146015,strong_binder,Imide,C16H12N6O6,9,136455959,C1=CC2=C(C=C1S)C(=NC2=C3C(=O)NC(=O)NC3=O)C4=C(NC(=O)NC4=O)O,Success,0.002096
2749569,C1=C(C(=CC(=C1C=C2C(=O)NC(=O)NC2=O)N)N)C=C3C(=O)NC(=O)NC3=O,-2.0701984763146015,strong_binder,Imide,C16H12N6O6,10,169329192,C1=CC(=CC=C1NC(=O)N)N2C(=O)C=C3C(=C2N)C(=O)NC3=O,Success,0.002152
2749569,C1=C(C(=CC(=C1C=C2C(=O)NC(=O)NC2=O)N)N)C=C3C(=O)NC(=O)NC3=O,-2.0701984763146015,strong_binder,Imide,C16H12N6O6,11,161304315,C=C1C=C(C=CN1)NC(=O)C2=C(NC(=O)NC2=O)O,Success,0.002205
2749569,C1=C(C(=CC(=C1C=C2C(=O)NC(=O)NC2=O)N)N)C=C3C(=O)NC(=O)NC3=O,-2.0701984763146015,strong_binder,Imide,C16H12N6O6,12,161304316,C=C1C=CC(=CN1)NC(=O)C2=C(NC(=O)NC2=O)O,Success,0.002213
2749569,C1=C(C(=CC(=C1C=C2C(=O)NC(=O)NC2=O)N)N)C=C3C(=O)NC(=O)NC3=O,-2.0701984763146015,strong_binder,Imide,C16H12N6O6,13,12508586,C(=C/C=C1C(=O)NC(=O)NC1=O)\C=C\C2=C(NC(=O)NC2=O)O,Success,0.002242
2749569,C1=C(C(=CC(=C1C=C2C(=O)NC(=O)NC2=O)N)N)C=C3C(=O)NC(=O)NC3=O,-2.0701984763146015,strong_binder,Imide,C16H12N6O6,14,136627942,C(=CC1=C(NC(=O)NC1=O)O)C=C2C(=O)NC(=O)NC2=O,Success,0.002288
2749569,C1=C(C(=CC(=C1C=C2C(=O)NC(=O)NC2=O)N)N)C=C3C(=O)NC(=O)NC3=O,-2.0701984763146015,strong_binder,Imide,C16H12N6O6,15,4851931,C1=CC2=C(C(=C1)N=CC3=C(NC(=O)NC3=O)O)C(=O)NC2=O,Success,0.002298
46203983,CCN1C[C@@H]2[C@H](CC[C@]3([C@H]2CC=C3C4=CC(=CN=C4)Cl)C)[C@@]5(C1=CC(=O)CC5)C,-1.8647467643023106,strong_binder,Ketone,C25H31ClN2O,6,91228750,C[C@]12CCC(=O)CC1=NC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC=C4C5=C(C=CN=C5)Cl)C,Success,0.000718
46203983,CCN1C[C@@H]2[C@H](CC[C@]3([C@H]2CC=C3C4=CC(=CN=C4)Cl)C)[C@@]5(C1=CC(=O)CC5)C,-1.8647467643023106,strong_binder,Ketone,C25H31ClN2O,7,175539605,C[C@]12CC[C@H]3[C@H]([C@@H]1CC(=O)C2)CC=C4[C@@]3(CC([C@@H](C4)O)CSC5=CC=C(C=C5)Cl)C,Success,0.000738
46203983,CCN1C[C@@H]2[C@H](CC[C@]3([C@H]2CC=C3C4=CC(=CN=C4)Cl)C)[C@@]5(C1=CC(=O)CC5)C,-1.8647467643023106,strong_binder,Ketone,C25H31ClN2O,8,54145876,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@@H](C2)SC4=CC=C(C=C4)Cl)CN(C5=CC(=O)CC[C@]35C)C,Success,0.000743
46203983,CCN1C[C@@H]2[C@H](CC[C@]3([C@H]2CC=C3C4=CC(=CN=C4)Cl)C)[C@@]5(C1=CC(=O)CC5)C,-1.8647467643023106,strong_binder,Ketone,C25H31ClN2O,9,57151654,C[C@]12CC[C@@H]3[C@H]([C@@H]1CC(C2)SC4=CC=C(C=C4)Cl)CN(C5=CC(=O)CC[C@]35C)C,Success,0.000754
46203983,CCN1C[C@@H]2[C@H](CC[C@]3([C@H]2CC=C3C4=CC(=CN=C4)Cl)C)[C@@]5(C1=CC(=O)CC5)C,-1.8647467643023106,strong_binder,Ketone,C25H31ClN2O,10,46204636,C[C@]12CCC(=O)C=C1N(C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC=C4C5=NC=CN=C5)C)C,Success,0.000758
46203983,CCN1C[C@@H]2[C@H](CC[C@]3([C@H]2CC=C3C4=CC(=CN=C4)Cl)C)[C@@]5(C1=CC(=O)CC5)C,-1.8647467643023106,strong_binder,Ketone,C25H31ClN2O,11,160314044,CC(C)(C)CCC1(CCNC1)C(=O)C2=CC3=C(C2)C=CC=C3Cl,Success,0.000769
46203983,CCN1C[C@@H]2[C@H](CC[C@]3([C@H]2CC=C3C4=CC(=CN=C4)Cl)C)[C@@]5(C1=CC(=O)CC5)C,-1.8647467643023106,strong_binder,Ketone,C25H31ClN2O,12,164901309,C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC(=O)[C@@H]4CSC5=CC=C(C=C5)Cl)C)O,Success,0.000770
46203983,CCN1C[C@@H]2[C@H](CC[C@]3([C@H]2CC=C3C4=CC(=CN=C4)Cl)C)[C@@]5(C1=CC(=O)CC5)C,-1.8647467643023106,strong_binder,Ketone,C25H31ClN2O,13,71192888,CC1(CC2=C(C=CC(=C2)Cl)C(=N1)CC(=O)C34CC5CC(C3)CC(=C4)C5)C,Success,0.000774
46203983,CCN1C[C@@H]2[C@H](CC[C@]3([C@H]2CC=C3C4=CC(=CN=C4)Cl)C)[C@@]5(C1=CC(=O)CC5)C,-1.8647467643023106,strong_binder,Ketone,C25H31ClN2O,14,175765548,C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC(=O)C4)CCSC5=CC=C(C=C5)Cl)O,Success,0.000786
46203983,CCN1C[C@@H]2[C@H](CC[C@]3([C@H]2CC=C3C4=CC(=CN=C4)Cl)C)[C@@]5(C1=CC(=O)CC5)C,-1.8647467643023106,strong_binder,Ketone,C25H31ClN2O,15,99567086,C[C@]12CC[C@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3C/C(=C\C5=CC=C(C=C5)Cl)/C4=O)C)O,Success,0.000787
139478337,C(/C(=C(\OO)/Cl)/F)(F)F,-0.3667601794005435,weak_binder,Peroxide,C3H2ClF3O2,1,134531794,C(/C(=C(/OO)\Cl)/F)(F)F,Success,0.000132
139478337,C(/C(=C(\OO)/Cl)/F)(F)F,-0.3667601794005435,weak_binder,Peroxide,C3H2ClF3O2,2,142352380,C(C(=C(OO)Cl)F)(F)F,Success,0.002888
139478337,C(/C(=C(\OO)/Cl)/F)(F)F,-0.3667601794005435,weak_binder,Peroxide,C3H2ClF3O2,3,21614472,C(C(O)(F)Cl)(F)F,Success,0.004038
139478337,C(/C(=C(\OO)/Cl)/F)(F)F,-0.3667601794005435,weak_binder,Peroxide,C3H2ClF3O2,4,88460108,C(C1(OO1)Cl)(F)F,Success,0.004169
139478337,C(/C(=C(\OO)/Cl)/F)(F)F,-0.3667601794005435,weak_binder,Peroxide,C3H2ClF3O2,5,166596778,C1=C(C=C(C(=C1F)F)F)/C(=N/O)/Cl,Success,0.004310
3038402,C(CN)COP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1O)OP(=O)(O)O)OP(=O)(O)O)O)O,-1.9304167479278362,strong_binder,Phosphate_ester,C9H22NO15P3,6,91484464,C1[C@@H]([C@H](OC1O)CO)OP(=O)(O)O,Success,0.000755
3038402,C(CN)COP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1O)OP(=O)(O)O)OP(=O)(O)O)O)O,-1.9304167479278362,strong_binder,Phosphate_ester,C9H22NO15P3,7,54213498,CC1C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)O)O)OP,Success,0.000776
3038402,C(CN)COP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1O)OP(=O)(O)O)OP(=O)(O)O)O)O,-1.9304167479278362,strong_binder,Phosphate_ester,C9H22NO15P3,8,101523702,C1[C@H](OC([C@H]1O)O)COP(=O)(O)O,Success,0.000808
